name,address,lat,lon
,"6440 OCEAN POND AVE LAKE PARK, GA 31636",30.67243,-83.187
,"5241 MADISON HWY VALDOSTA, GA 31601",30.69554,-83.31294
,"3686 US HWY 41 S VALDOSTA, GA 31601",30.75146,-83.21827
,"1 MEETING PL VALDOSTA, GA 31601",30.82255,-83.31706
,"509 S FRY ST VALDOSTA, GA 31601",30.82818,-83.26708
,"1215 N PATTERSON ST VALDOSTA, GA 31602",30.84485,-83.28613
,"200 E PARK AVE VALDOSTA, GA 31602",30.85722,-83.2863
,"2306 JAYCEE SHACK RD VALDOSTA, GA 31602",30.87137,-83.25389
,"3501 BEMISS RD VALDOSTA, GA 31605-0000",30.8906,-83.27105
,"6030 SAVANNAH AVE NAYLOR, GA 31641",30.90839,-83.07537
,"220 W MAIN ST HAHIRA, GA 31632-0000",30.9914,-83.3746
